code,Side,Time,Preys_web,Preys_eating,Prey_remains,Preys_ID,silk_d,day,opisto_w,web_area,number_silk,Web_height,site_exp,check,colour,luxes,total_preys,t_luxes,colourSide,presence_decorations,b_luxes
B100,dorsal,10.3,0,0,0,NA,0,6,11.5,188.4955592,0,100,ventral,F,white,0.17,0,low,white_dorsal,no,0
B100,ventral,10.3,0,0,0,NA,0,6,11.5,188.4955592,0,100,ventral,F,white,247,0,high,white_ventral,no,1
B2.4,dorsal,10.3,0,0,0,NA,0,6,NA,215.1990968,0,160,dorsal,M,white,172,0,high,white_dorsal,no,1
B2.4,ventral,10.3,0,0,0,NA,0,6,NA,215.1990968,0,160,dorsal,M,white,0.13,0,low,white_ventral,no,0
B2.6,dorsal,10.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,0.21,0,low,white_dorsal,no,0
B2.6,ventral,10.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,109,0,high,white_ventral,no,1
B3.6,dorsal,10.3,0,0,0,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,403,0,high,white_dorsal,no,1
B3.6,ventral,10.3,0,0,0,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,0.52,0,low,white_ventral,no,0
B34.4,dorsal,10.3,0,0,0,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,0.27,0,low,white_dorsal,no,0
B34.4,ventral,10.3,0,0,0,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,162,0,high,white_ventral,no,1
B4.4,dorsal,10.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.45,0,low,white_dorsal,no,0
B4.4,ventral,10.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.21,0,low,white_ventral,no,0
B5.4,dorsal,10.3,0,0,0,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.26,0,low,white_dorsal,no,0
B5.4,ventral,10.3,0,0,0,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.51,0,low,white_ventral,no,0
B50,dorsal,10.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.43,0,low,white_dorsal,no,0
B50,ventral,10.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.16,0,low,white_ventral,no,0
B8.5,dorsal,10.3,0,0,0,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.11,0,low,white_dorsal,yes,0
B8.5,ventral,10.3,0,0,0,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.88,0,low,white_ventral,yes,0
B9.5,dorsal,10.3,0,0,0,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.83,0,low,white_dorsal,no,0
B9.5,ventral,10.3,0,0,0,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.21,0,low,white_ventral,no,0
N19,dorsal,10.3,0,0,0,NA,0,6,11.1,645.5972903,0,200,ventral,F,black,0.32,0,low,black_dorsal,no,0
N19,ventral,10.3,0,0,0,NA,0,6,11.1,645.5972903,0,200,ventral,F,black,0.54,0,low,black_ventral,no,0
N22,dorsal,10.3,0,0,0,NA,0,6,9.98,271.7477645,0,60,dorsal,M,black,0.85,0,low,black_dorsal,no,0
N22,ventral,10.3,0,0,0,NA,0,6,9.98,271.7477645,0,60,dorsal,M,black,0.15,0,low,black_ventral,no,0
B9,empty,6.3,1,0,0,diptera,0,1,NA,315.7300617,0,40,ventral,M,empty,0,1,low,empty_empty,no,0
B12,empty,6.3,0,0,0,NA,0,1,NA,541.9247327,0,60,ventral,M,empty,0,0,low,empty_empty,no,0
B15,empty,6.3,0,0,0,NA,3,1,NA,334.5796176,3,140,dorsal,M,empty,0,0,low,empty_empty,yes,0
B21,empty,6.3,0,0,0,NA,0,1,NA,424.1150082,0,80,dorsal,M,empty,0,0,low,empty_empty,no,0
RV2,empty,6.3,0,0,0,NA,0,1,NA,689.5795875,0,82,dorsal,E,empty,0,0,low,empty_empty,no,0
RV4,empty,6.3,0,0,0,NA,3,1,NA,370.315234,3,167,dorsal,E,empty,0,0,low,empty_empty,yes,0
R8,empty,6.3,0,0,0,NA,0,1,NA,326.725636,0,140,ventral,F,empty,0,0,low,empty_empty,no,0
R7,empty,6.3,0,0,0,NA,1,1,NA,523.0751768,1,80,ventral,F,empty,0,0,low,empty_empty,yes,0
R6,empty,6.3,0,0,0,NA,0,1,NA,534.0707511,0,153,ventral,F,empty,0,0,low,empty_empty,no,0
R5,empty,6.3,0,0,0,NA,1,1,NA,191.6371519,1,146,ventral,F,empty,0,0,low,empty_empty,yes,0
R4,empty,6.3,0,0,0,NA,0,1,NA,622.0353454,0,190,ventral,F,empty,0,0,low,empty_empty,no,0
R3,empty,6.3,0,0,0,NA,3,1,NA,373.8495258,3,190,ventral,F,empty,0,0,low,empty_empty,yes,0
R2,empty,6.3,0,0,0,NA,0,1,NA,285.8849315,0,90,dorsal,F,empty,0,0,low,empty_empty,no,0
R1,empty,6.3,0,0,0,NA,0,1,NA,237.1902453,0,90,ventral,F,empty,0,0,low,empty_empty,no,0
B15,empty,8.3,4,0,3,diptera,3,1,NA,334.5796176,3,140,dorsal,M,empty,0,4,low,empty_empty,yes,0
B9,empty,8.3,0,0,0,NA,0,1,NA,315.7300617,0,40,ventral,M,empty,0,0,low,empty_empty,no,0
B12,empty,8.3,0,0,0,NA,0,1,NA,541.9247327,0,60,ventral,M,empty,0,0,low,empty_empty,no,0
B21,empty,8.3,0,0,0,NA,0,1,NA,424.1150082,0,80,dorsal,M,empty,0,0,low,empty_empty,no,0
RV2,empty,8.3,0,0,0,NA,0,1,NA,689.5795875,0,82,dorsal,E,empty,0,0,low,empty_empty,no,0
RV4,empty,8.3,0,0,0,NA,3,1,NA,370.315234,3,167,dorsal,E,empty,0,0,low,empty_empty,yes,0
R8,empty,8.3,0,0,0,NA,0,1,NA,326.725636,0,140,ventral,F,empty,0,0,low,empty_empty,no,0
R7,empty,8.3,0,0,0,NA,1,1,NA,523.0751768,1,80,ventral,F,empty,0,0,low,empty_empty,yes,0
R6,empty,8.3,0,0,0,NA,0,1,NA,534.0707511,0,153,ventral,F,empty,0,0,low,empty_empty,no,0
R5,empty,8.3,0,0,0,NA,1,1,NA,191.6371519,1,146,ventral,F,empty,0,0,low,empty_empty,yes,0
R4,empty,8.3,0,0,0,NA,0,1,NA,622.0353454,0,190,ventral,F,empty,0,0,low,empty_empty,no,0
R3,empty,8.3,0,0,0,NA,3,1,NA,373.8495258,3,190,ventral,F,empty,0,0,low,empty_empty,yes,0
R2,empty,8.3,0,0,0,NA,0,1,NA,285.8849315,0,90,dorsal,F,empty,0,0,low,empty_empty,no,0
R1,empty,8.3,0,0,0,NA,0,1,NA,237.1902453,0,90,ventral,F,empty,0,0,low,empty_empty,no,0
RV4,empty,9.3,1,0,NA,diptera,3,1,NA,370.315234,3,167,dorsal,E,empty,0,1,low,empty_empty,yes,0
RV2,empty,9.3,2,0,NA,diptera,0,1,NA,689.5795875,0,82,dorsal,E,empty,0,2,low,empty_empty,no,0
R6,empty,9.3,1,0,NA,hymenoptera,0,1,NA,534.0707511,0,153,ventral,F,empty,0,1,low,empty_empty,no,0
B9,empty,9.3,0,0,0,NA,0,1,NA,315.7300617,0,40,ventral,M,empty,0,0,low,empty_empty,no,0
B12,empty,9.3,0,0,0,NA,0,1,NA,541.9247327,0,60,ventral,M,empty,0,0,low,empty_empty,no,0
B15,empty,9.3,0,0,0,NA,3,1,NA,334.5796176,3,140,dorsal,M,empty,0,0,low,empty_empty,yes,0
B21,empty,9.3,0,0,0,NA,0,1,NA,424.1150082,0,80,dorsal,M,empty,0,0,low,empty_empty,no,0
R8,empty,9.3,0,0,0,NA,0,1,NA,326.725636,0,140,ventral,F,empty,0,0,low,empty_empty,no,0
R7,empty,9.3,0,0,0,NA,1,1,NA,523.0751768,1,80,ventral,F,empty,0,0,low,empty_empty,yes,0
R5,empty,9.3,0,0,0,NA,1,1,NA,191.6371519,1,146,ventral,F,empty,0,0,low,empty_empty,yes,0
R4,empty,9.3,0,0,0,NA,0,1,NA,622.0353454,0,190,ventral,F,empty,0,0,low,empty_empty,no,0
R3,empty,9.3,0,0,0,NA,3,1,NA,373.8495258,3,190,ventral,F,empty,0,0,low,empty_empty,yes,0
R2,empty,9.3,0,0,0,NA,0,1,NA,285.8849315,0,90,dorsal,F,empty,0,0,low,empty_empty,no,0
R1,empty,9.3,0,0,0,NA,0,1,NA,237.1902453,0,90,ventral,F,empty,0,0,low,empty_empty,no,0
B12,empty,10.3,2,0,0,diptera,0,1,NA,541.9247327,0,60,ventral,M,empty,0,2,low,empty_empty,no,0
B21,empty,10.3,1,0,0,diptera,0,1,NA,424.1150082,0,80,dorsal,M,empty,0,1,low,empty_empty,no,0
RV4,empty,10.3,1,0,NA,diptera,3,1,NA,370.315234,3,167,dorsal,E,empty,0,1,low,empty_empty,yes,0
R1,empty,10.3,1,0,NA,diptera,0,1,NA,237.1902453,0,90,ventral,F,empty,0,1,low,empty_empty,no,0
R3,empty,10.3,1,0,NA,diptera,3,1,NA,373.8495258,3,190,ventral,F,empty,0,1,low,empty_empty,yes,0
R4,empty,10.3,2,0,NA,diptera,0,1,NA,622.0353454,0,190,ventral,F,empty,0,2,low,empty_empty,no,0
R7,empty,10.3,1,0,NA,odonata,1,1,NA,523.0751768,1,80,ventral,F,empty,0,1,low,empty_empty,yes,0
B9,empty,10.3,0,0,0,NA,0,1,NA,315.7300617,0,40,ventral,M,empty,0,0,low,empty_empty,no,0
B15,empty,10.3,0,0,0,NA,3,1,NA,334.5796176,3,140,dorsal,M,empty,0,0,low,empty_empty,yes,0
RV2,empty,10.3,0,0,0,NA,0,1,NA,689.5795875,0,82,dorsal,E,empty,0,0,low,empty_empty,no,0
R8,empty,10.3,0,0,0,NA,0,1,NA,326.725636,0,140,ventral,F,empty,0,0,low,empty_empty,no,0
R6,empty,10.3,0,0,0,NA,0,1,NA,534.0707511,0,153,ventral,F,empty,0,0,low,empty_empty,no,0
R5,empty,10.3,0,0,0,NA,1,1,NA,191.6371519,1,146,ventral,F,empty,0,0,low,empty_empty,yes,0
R2,empty,10.3,0,0,0,NA,0,1,NA,285.8849315,0,90,dorsal,F,empty,0,0,low,empty_empty,no,0
RV3,empty,6.3,1,0,NA,NA,0,2,NA,636.1725124,0,73,dorsal,E,empty,0,1,low,empty_empty,no,0
RV4,empty,6.3,1,0,NA,NA,0,2,NA,463.3849164,0,70,ventral,E,empty,0,1,low,empty_empty,no,0
B5,empty,6.3,0,0,0,NA,4,2,NA,322.013247,4,150,dorsal,M,empty,0,0,low,empty_empty,yes,0
B8,empty,6.3,0,0,0,NA,0,2,NA,805.8185156,0,120,ventral,M,empty,0,0,low,empty_empty,no,0
B9,empty,6.3,0,0,0,NA,0,2,NA,226.1946711,0,50,dorsal,M,empty,0,0,low,empty_empty,no,0
B10,empty,6.3,0,0,0,NA,0,2,NA,307.8760801,0,60,dorsal,M,empty,0,0,low,empty_empty,no,0
RV2,empty,6.3,0,0,0,NA,0,2,NA,307.8760801,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
R8,empty,6.3,0,0,0,NA,3,2,NA,223.8384766,3,80,NA,F,empty,0,0,low,empty_empty,yes,0
R7,empty,6.3,0,0,0,NA,0,2,NA,351.8583772,0,95,NA,F,empty,0,0,low,empty_empty,no,0
R6,empty,6.3,0,0,0,NA,0,2,NA,268.6061719,0,125,NA,F,empty,0,0,low,empty_empty,no,0
R4,empty,6.3,0,0,0,NA,0,2,NA,675.4424205,0,100,NA,F,empty,0,0,low,empty_empty,no,0
R3,empty,6.3,0,0,0,NA,0,2,NA,216.7698931,0,110,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,6.3,0,0,0,NA,0,2,NA,512.0796025,0,90,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,6.3,0,0,0,NA,0,2,NA,326.725636,0,80,ventral,F,empty,0,0,low,empty_empty,no,0
R3,empty,8.3,1,0,NA,diptera,0,2,NA,216.7698931,0,110,NA,F,empty,0,1,low,empty_empty,no,0
R6,empty,8.3,2,0,NA,diptera,0,2,NA,268.6061719,0,125,NA,F,empty,0,2,low,empty_empty,no,0
R7,empty,8.3,2,0,NA,diptera,0,2,NA,351.8583772,0,95,NA,F,empty,0,2,low,empty_empty,no,0
B5,empty,8.3,0,0,0,NA,4,2,NA,322.013247,4,150,dorsal,M,empty,0,0,low,empty_empty,yes,0
B8,empty,8.3,0,0,0,NA,0,2,NA,805.8185156,0,120,ventral,M,empty,0,0,low,empty_empty,no,0
B9,empty,8.3,0,0,0,NA,0,2,NA,226.1946711,0,50,dorsal,M,empty,0,0,low,empty_empty,no,0
B10,empty,8.3,0,0,0,NA,0,2,NA,307.8760801,0,60,dorsal,M,empty,0,0,low,empty_empty,no,0
RV2,empty,8.3,0,0,0,NA,0,2,NA,307.8760801,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
RV3,empty,8.3,0,0,0,NA,0,2,NA,636.1725124,0,73,dorsal,E,empty,0,0,low,empty_empty,no,0
RV4,empty,8.3,0,0,0,NA,0,2,NA,463.3849164,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
R8,empty,8.3,0,0,0,NA,3,2,NA,223.8384766,3,80,NA,F,empty,0,0,low,empty_empty,yes,0
R4,empty,8.3,0,0,0,NA,0,2,NA,675.4424205,0,100,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,8.3,0,0,0,NA,0,2,NA,512.0796025,0,90,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,8.3,0,0,0,NA,0,2,NA,326.725636,0,80,ventral,F,empty,0,0,low,empty_empty,no,0
RV3,empty,9.3,1,0,NA,orthoptera,0,2,NA,636.1725124,0,73,dorsal,E,empty,0,1,low,empty_empty,no,0
R2,empty,9.3,1,0,NA,NA,0,2,NA,512.0796025,0,90,NA,F,empty,0,1,low,empty_empty,no,0
B5,empty,9.3,0,0,0,NA,4,2,NA,322.013247,4,150,dorsal,M,empty,0,0,low,empty_empty,yes,0
B8,empty,9.3,0,0,0,NA,0,2,NA,805.8185156,0,120,ventral,M,empty,0,0,low,empty_empty,no,0
B9,empty,9.3,0,0,0,NA,0,2,NA,226.1946711,0,50,dorsal,M,empty,0,0,low,empty_empty,no,0
B10,empty,9.3,0,0,0,NA,0,2,NA,307.8760801,0,60,dorsal,M,empty,0,0,low,empty_empty,no,0
RV2,empty,9.3,0,0,0,NA,0,2,NA,307.8760801,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
RV4,empty,9.3,0,0,0,NA,0,2,NA,463.3849164,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
R8,empty,9.3,0,0,0,NA,3,2,NA,223.8384766,3,80,NA,F,empty,0,0,low,empty_empty,yes,0
R7,empty,9.3,0,0,0,NA,0,2,NA,351.8583772,0,95,NA,F,empty,0,0,low,empty_empty,no,0
R6,empty,9.3,0,0,0,NA,0,2,NA,268.6061719,0,125,NA,F,empty,0,0,low,empty_empty,no,0
R4,empty,9.3,0,0,0,NA,0,2,NA,675.4424205,0,100,NA,F,empty,0,0,low,empty_empty,no,0
R3,empty,9.3,0,0,0,NA,0,2,NA,216.7698931,0,110,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,9.3,0,0,0,NA,0,2,NA,326.725636,0,80,ventral,F,empty,0,0,low,empty_empty,no,0
RV3,empty,10.3,1,0,NA,hymenoptera,0,2,NA,636.1725124,0,73,dorsal,E,empty,0,1,low,empty_empty,no,0
R4,empty,10.3,2,0,NA,diptera,0,2,NA,675.4424205,0,100,NA,F,empty,0,2,low,empty_empty,no,0
B5,empty,10.3,0,0,0,NA,4,2,NA,322.013247,4,150,dorsal,M,empty,0,0,low,empty_empty,yes,0
B8,empty,10.3,0,0,0,NA,0,2,NA,805.8185156,0,120,ventral,M,empty,0,0,low,empty_empty,no,0
B9,empty,10.3,0,0,0,NA,0,2,NA,226.1946711,0,50,dorsal,M,empty,0,0,low,empty_empty,no,0
B10,empty,10.3,0,0,0,NA,0,2,NA,307.8760801,0,60,dorsal,M,empty,0,0,low,empty_empty,no,0
RV2,empty,10.3,0,0,0,NA,0,2,NA,307.8760801,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
RV4,empty,10.3,0,0,0,NA,0,2,NA,463.3849164,0,70,ventral,E,empty,0,0,low,empty_empty,no,0
R8,empty,10.3,0,0,0,NA,3,2,NA,223.8384766,3,80,NA,F,empty,0,0,low,empty_empty,yes,0
R7,empty,10.3,0,0,0,NA,0,2,NA,351.8583772,0,95,NA,F,empty,0,0,low,empty_empty,no,0
R6,empty,10.3,0,0,0,NA,0,2,NA,268.6061719,0,125,NA,F,empty,0,0,low,empty_empty,no,0
R3,empty,10.3,0,0,0,NA,0,2,NA,216.7698931,0,110,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,10.3,0,0,0,NA,0,2,NA,512.0796025,0,90,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,10.3,0,0,0,NA,0,2,NA,326.725636,0,80,ventral,F,empty,0,0,low,empty_empty,no,0
R3,empty,8.3,1,0,NA,diptera,0,3,NA,296.8805058,0,140,NA,F,empty,0,1,low,empty_empty,no,0
B5,empty,8.3,0,0,0,NA,0,3,NA,565.4866776,0,150,dorsal,M,empty,0,0,low,empty_empty,no,0
B12.1,empty,8.3,0,0,0,NA,0,3,NA,441.3937678,0,80,dorsal,M,empty,0,0,low,empty_empty,no,0
RV1,empty,8.3,0,0,0,NA,0,3,NA,358.5342616,0,70,dorsal,E,empty,0,0,low,empty_empty,no,0
RV 2,empty,8.3,0,0,0,NA,3,3,NA,167.2583929,3,95,ventral,E,empty,0,0,low,empty_empty,yes,0
RV 3,empty,8.3,0,0,0,NA,2,3,NA,225.2521933,2,145,dorsal,E,empty,0,0,low,empty_empty,yes,0
RV 4,empty,8.3,0,0,0,NA,0,3,NA,316.1384687,0,136,dorsal,E,empty,0,0,low,empty_empty,no,0
R6,empty,8.3,0,0,0,NA,0,3,NA,188.4955592,0,150,NA,F,empty,0,0,low,empty_empty,no,0
R5,empty,8.3,0,0,0,NA,0,3,NA,452.3893421,0,50,NA,F,empty,0,0,low,empty_empty,no,0
R4,empty,8.3,0,0,0,NA,0,3,NA,381.7035074,0,165,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,8.3,0,0,0,NA,0,3,NA,499.5132319,0,160,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,8.3,0,0,0,NA,4,3,NA,650.3096793,4,120,NA,F,empty,0,0,low,empty_empty,yes,0
R1,empty,9.3,3,0,NA,diptera,4,3,NA,650.3096793,4,120,NA,F,empty,0,3,low,empty_empty,yes,0
R4,empty,9.3,3,0,NA,diptera,0,3,NA,381.7035074,0,165,NA,F,empty,0,3,low,empty_empty,no,0
R3,empty,9.3,3,0,NA,diptera,0,3,NA,296.8805058,0,140,NA,F,empty,0,3,low,empty_empty,no,0
B5,empty,9.3,0,0,0,NA,0,3,NA,565.4866776,0,150,dorsal,M,empty,0,0,low,empty_empty,no,0
B12.1,empty,9.3,0,0,0,NA,0,3,NA,441.3937678,0,80,dorsal,M,empty,0,0,low,empty_empty,no,0
RV1,empty,9.3,0,0,0,NA,0,3,NA,358.5342616,0,70,dorsal,E,empty,0,0,low,empty_empty,no,0
RV 2,empty,9.3,0,0,0,NA,3,3,NA,167.2583929,3,95,ventral,E,empty,0,0,low,empty_empty,yes,0
RV 3,empty,9.3,0,0,0,NA,2,3,NA,225.2521933,2,145,dorsal,E,empty,0,0,low,empty_empty,yes,0
RV 4,empty,9.3,0,0,0,NA,0,3,NA,316.1384687,0,136,dorsal,E,empty,0,0,low,empty_empty,no,0
R6,empty,9.3,0,0,0,NA,0,3,NA,188.4955592,0,150,NA,F,empty,0,0,low,empty_empty,no,0
R5,empty,9.3,0,0,0,NA,0,3,NA,452.3893421,0,50,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,9.3,0,0,0,NA,0,3,NA,499.5132319,0,160,NA,F,empty,0,0,low,empty_empty,no,0
RV1,empty,10.3,4,0,NA,diptera,0,3,NA,358.5342616,0,70,dorsal,E,empty,0,4,low,empty_empty,no,0
B5,empty,10.3,0,0,0,NA,0,3,NA,565.4866776,0,150,dorsal,M,empty,0,0,low,empty_empty,no,0
B12.1,empty,10.3,0,0,0,NA,0,3,NA,441.3937678,0,80,dorsal,M,empty,0,0,low,empty_empty,no,0
RV 2,empty,10.3,0,0,0,NA,3,3,NA,167.2583929,3,95,ventral,E,empty,0,0,low,empty_empty,yes,0
RV 3,empty,10.3,0,0,0,NA,2,3,NA,225.2521933,2,145,dorsal,E,empty,0,0,low,empty_empty,yes,0
RV 4,empty,10.3,0,0,0,NA,0,3,NA,316.1384687,0,136,dorsal,E,empty,0,0,low,empty_empty,no,0
R6,empty,10.3,0,0,0,NA,0,3,NA,188.4955592,0,150,NA,F,empty,0,0,low,empty_empty,no,0
R5,empty,10.3,0,0,0,NA,0,3,NA,452.3893421,0,50,NA,F,empty,0,0,low,empty_empty,no,0
R4,empty,10.3,0,0,0,NA,0,3,NA,381.7035074,0,165,NA,F,empty,0,0,low,empty_empty,no,0
R3,empty,10.3,0,0,0,NA,0,3,NA,296.8805058,0,140,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,10.3,0,0,0,NA,0,3,NA,499.5132319,0,160,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,10.3,0,0,0,NA,4,3,NA,650.3096793,4,120,NA,F,empty,0,0,low,empty_empty,yes,0
R5,empty,6.3,2,0,NA,diptera,2,4,NA,326.725636,2,150,NA,F,empty,0,2,low,empty_empty,yes,0
R3,empty,6.3,2,0,NA,diptera,0,4,NA,205.7743188,0,130,NA,F,empty,0,2,low,empty_empty,no,0
R7,empty,6.3,4,0,NA,NA,0,4,NA,428.8273972,0,90,NA,F,empty,0,4,low,empty_empty,no,0
R6,empty,6.3,3,0,NA,diptera,0,4,NA,534.0707511,0,160,NA,F,empty,0,3,low,empty_empty,no,0
RV1,empty,6.3,0,0,0,NA,0,4,NA,239.9391389,0,118,dorsal,E,empty,0,0,low,empty_empty,no,0
RV2,empty,6.3,0,0,0,NA,3,4,NA,233.6559536,3,120,ventral,E,empty,0,0,low,empty_empty,yes,0
RV3,empty,6.3,0,0,0,NA,0,4,NA,574.5344645,0,130,ventral,E,empty,0,0,low,empty_empty,no,0
RV4,empty,6.3,0,0,0,NA,0,4,NA,398.1968688,0,120,ventral,E,empty,0,0,low,empty_empty,no,0
R4,empty,6.3,0,0,0,NA,0,4,NA,263.8937829,0,130,NA,F,empty,0,0,low,empty_empty,no,0
R2,empty,6.3,0,0,0,NA,2,4,NA,351.8583772,2,160,NA,F,empty,0,0,low,empty_empty,yes,0
RV2,empty,8.3,1,0,NA,hemiptera,3,4,NA,233.6559536,3,120,ventral,E,empty,0,1,low,empty_empty,yes,0
RV3,empty,8.3,1,0,NA,NA,0,4,NA,574.5344645,0,130,ventral,E,empty,0,1,low,empty_empty,no,0
R3,empty,8.3,1,0,NA,NA,0,4,NA,205.7743188,0,130,NA,F,empty,0,1,low,empty_empty,no,0
RV1,empty,8.3,0,0,0,NA,0,4,NA,239.9391389,0,118,dorsal,E,empty,0,0,low,empty_empty,no,0
RV4,empty,8.3,0,0,0,NA,0,4,NA,398.1968688,0,120,ventral,E,empty,0,0,low,empty_empty,no,0
R6,empty,8.3,0,0,0,NA,0,4,NA,534.0707511,0,160,NA,F,empty,0,0,low,empty_empty,no,0
R7,empty,8.3,0,0,0,NA,0,4,NA,428.8273972,0,90,NA,F,empty,0,0,low,empty_empty,no,0
R4,empty,8.3,0,0,0,NA,0,4,NA,263.8937829,0,130,NA,F,empty,0,0,low,empty_empty,no,0
R5,empty,8.3,0,0,0,NA,2,4,NA,326.725636,2,150,NA,F,empty,0,0,low,empty_empty,yes,0
R2,empty,8.3,0,0,0,NA,2,4,NA,351.8583772,2,160,NA,F,empty,0,0,low,empty_empty,yes,0
RV2,empty,9.3,2,0,NA,diptera,3,4,NA,233.6559536,3,120,ventral,E,empty,0,2,low,empty_empty,yes,0
R3,empty,9.3,1,0,NA,NA,0,4,NA,205.7743188,0,130,NA,F,empty,0,1,low,empty_empty,no,0
R7,empty,9.3,1,0,NA,diptera,0,4,NA,428.8273972,0,90,NA,F,empty,0,1,low,empty_empty,no,0
R6,empty,9.3,1,0,NA,NA,0,4,NA,534.0707511,0,160,NA,F,empty,0,1,low,empty_empty,no,0
RV1,empty,9.3,0,0,0,NA,0,4,NA,239.9391389,0,118,dorsal,E,empty,0,0,low,empty_empty,no,0
RV3,empty,9.3,0,0,0,NA,0,4,NA,574.5344645,0,130,ventral,E,empty,0,0,low,empty_empty,no,0
RV4,empty,9.3,0,0,0,NA,0,4,NA,398.1968688,0,120,ventral,E,empty,0,0,low,empty_empty,no,0
R5,empty,9.3,0,0,0,NA,2,4,NA,326.725636,2,150,NA,F,empty,0,0,low,empty_empty,yes,0
R2,empty,9.3,0,0,0,NA,2,4,NA,351.8583772,2,160,NA,F,empty,0,0,low,empty_empty,yes,0
RV1,empty,10.3,0,0,0,NA,0,4,NA,239.9391389,0,118,dorsal,E,empty,0,0,low,empty_empty,no,0
RV2,empty,10.3,0,0,0,NA,3,4,NA,233.6559536,3,120,ventral,E,empty,0,0,low,empty_empty,yes,0
RV3,empty,10.3,0,0,0,NA,0,4,NA,574.5344645,0,130,ventral,E,empty,0,0,low,empty_empty,no,0
RV4,empty,10.3,0,0,0,NA,0,4,NA,398.1968688,0,120,ventral,E,empty,0,0,low,empty_empty,no,0
R6,empty,10.3,0,0,0,NA,0,4,NA,534.0707511,0,160,NA,F,empty,0,0,low,empty_empty,no,0
R7,empty,10.3,0,0,0,NA,0,4,NA,428.8273972,0,90,NA,F,empty,0,0,low,empty_empty,no,0
R4,empty,10.3,0,0,0,NA,0,4,NA,263.8937829,0,130,NA,F,empty,0,0,low,empty_empty,no,0
R5,empty,10.3,0,0,0,NA,2,4,NA,326.725636,2,150,NA,F,empty,0,0,low,empty_empty,yes,0
R2,empty,10.3,0,0,0,NA,2,4,NA,351.8583772,2,160,NA,F,empty,0,0,low,empty_empty,yes,0
R3,empty,10.3,0,0,0,NA,0,4,NA,205.7743188,0,130,NA,F,empty,0,0,low,empty_empty,no,0
B66.1,empty,6.3,4,0,0,hymenoptera,0,5,NA,351.8583772,0,140,NA,M,empty,0,4,low,empty_empty,no,0
R6,empty,6.3,3,0,NA,diptera,2,5,NA,235.619449,2,90,NA,F,empty,0,3,low,empty_empty,yes,0
RV3,empty,6.3,2,0,NA,diptera,0,5,NA,205.8999825,0,130,ventral,E,empty,0,2,low,empty_empty,no,0
B50,empty,6.3,0,0,0,NA,0,5,NA,424.1150082,0,140,NA,M,empty,0,0,low,empty_empty,no,0
R9,empty,6.3,0,0,0,NA,0,5,NA,207.3451151,0,150,NA,F,empty,0,0,low,empty_empty,no,0
R1,empty,6.3,0,0,0,NA,0,5,NA,157.0796327,0,160,NA,F,empty,0,0,low,empty_empty,no,0
R8,empty,6.3,0,0,0,NA,0,5,NA,246.6150233,0,140,NA,F,empty,0,0,low,empty_empty,no,0
R5,empty,6.3,0,0,0,NA,2,5,NA,125.6637061,2,100,NA,F,empty,0,0,low,empty_empty,yes,0
RV1,empty,6.3,0,0,0,NA,0,5,NA,339.6689977,0,120,ventral,E,empty,0,0,low,empty_empty,no,0
RV2,empty,6.3,0,0,0,NA,0,5,NA,140.5862712,0,110,ventral,E,empty,0,0,low,empty_empty,no,0
RV4,empty,6.3,0,0,0,NA,0,5,NA,144.9059611,0,100,ventral,E,empty,0,0,low,empty_empty,no,0
B50,empty,8.3,2,0,0,hymenoptera,0,5,NA,424.1150082,0,140,NA,M,empty,0,2,low,empty_empty,no,0
